,user_id,country_cd,gender,nationality,platform_type_name,trading_experience,title,network,bux_account_created_dts,account_type,ams_first_funded_dts,initial_deposit_amount,sum_deposits,cnt_deposits
160,23460391-bd02-43eb-aa16-727ff904e226,AT,,,Android,NONE,Rookie Trader,Viral Invites,2018-01-31 12:38:21.143,FUN_BUX,,,,
161,23a1ae7c-8cd1-41e8-85f1-5d57ecf7c5dc,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-23 20:35:39.576,FUN_BUX,,,,
162,24016810-ec3f-4cf3-98ed-5ea82926e09b,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-26 00:50:56.362,FUN_BUX,,,,
163,243ef5a9-b4db-4a68-9e0c-f236ce696cb5,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-06 09:51:03.627,FUN_BUX,,,,
164,24c25a51-d863-431a-869f-3e42c70170dd,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-08 21:12:59.238,FUN_BUX,,,,
165,24ee8427-e002-4464-ba81-d1881df0ed20,AT,,,Android,SOME,Experienced Trader,Organic,2018-01-15 18:02:10.691,FUN_BUX,,,,
166,2511a005-a211-4236-98b7-c1d6f8b63278,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-14 14:29:53.240,FUN_BUX,,,,
167,2549a48d-5e2a-465a-b6f9-d8feacf13377,AT,,,Android,NONE,Rookie Trader,Viral Invites,2018-01-25 12:14:45.975,FUN_BUX,,,,
168,25a75930-969a-46d3-ba43-fbf98291e52d,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-26 20:22:23.671,FUN_BUX,,,,
169,269c9a06-01bf-4add-b9dc-762269b8caaf,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-16 20:37:58.957,FUN_BUX,,,,
170,26a8555f-469b-4b42-b518-c3b06b3e5802,AT,MALE,IT,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-22 19:10:08.823,FUN_BUX,,,,
171,2719f532-9068-4489-adc5-c0b76d1e906d,AT,,,Android,SOME,Experienced Trader,Organic,2018-01-24 19:56:44.139,FUN_BUX,,,,
172,274a20be-95e3-4e1c-81c1-cd4428705212,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-06 13:29:06.618,FUN_BUX,,,,
173,2767134d-3457-4ae1-9d0a-57e140d2dcb3,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-09 19:53:58.593,FUN_BUX,,,,
174,27776ebd-ab51-4507-b571-44b3be1eeeea,AT,,,Android,NONE,Rookie Trader,Twitter Installs,2018-01-26 21:06:05.967,FUN_BUX,,,,
175,27d1aa10-58f0-44e4-8c62-881b487ff3d6,AT,,,Android,NONE,Rookie Trader,BUX Website,2018-01-23 20:03:46.291,FUN_BUX,,,,
176,27fdb356-688d-492b-af48-9f7588fea710,AT,MALE,AT,Android,NONE,Rookie Trader,Facebook Installs,2018-01-11 20:20:18.244,FUN_BUX,2018-01-12 14:35:29.000,50.0000000,100.0000000,2.0
177,2803b7a7-049e-4caf-baf1-9fda15a7e872,AT,,,Android,NONE,Rookie Trader,Instagram Installs,2018-01-01 12:09:03.780,FUN_BUX,,,,
178,280e5078-0d91-44b4-8895-181f8fd5741d,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-05 19:18:05.633,FUN_BUX,,,,
179,286b0d67-50b9-4300-8b4b-57a4cf0b667e,AT,,,Android,NONE,Rookie Trader,Viral Invites,2018-01-12 19:05:56.292,FUN_BUX,,,,
180,28797b13-0b08-419e-b9e3-dc421665a8de,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-04 17:33:27.847,FUN_BUX,,,,
181,28829b79-8cf1-40d3-b0bd-c884365c7f33,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-13 06:58:21.723,FUN_BUX,,,,
182,28831ffd-ab11-45ff-86ed-f2c929eaed88,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-31 14:42:05.736,FUN_BUX,,,,
183,28ecf95b-0dd5-4a37-aec8-3ab10423382c,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-07 11:08:34.322,FUN_BUX,,,,
184,2917409d-8c93-4504-aaec-a8e003e3e48c,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-25 07:26:01.642,FUN_BUX,,,,
185,2969824e-f1c0-4be5-ad6f-ee6bd1be4e9b,AT,MALE,DE,Android,NONE,Rookie Trader,Facebook Installs,2018-01-23 07:10:20.248,FUN_BUX,,,,
186,29bed253-1c81-4cfb-b93f-9c7b5f92f63d,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-18 19:48:28.396,FUN_BUX,,,,
187,2ae8a751-a5b6-4f4f-a816-16456e691da0,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-13 22:45:53.886,FUN_BUX,,,,
188,2b01287e-4c4c-45c4-8376-674b84e6786a,AT,,,Android,NONE,Rookie Trader,Viral Invites,2018-01-24 15:29:45.680,FUN_BUX,,,,
189,2b167101-4305-4267-8fab-764518de1676,AT,MALE,AT,Android,SOME,Experienced Trader,Facebook Installs,2018-01-02 16:55:26.529,FUN_BUX,,,,
190,2b1fcf13-af54-4023-930a-e490272cf2ae,AT,MALE,AT,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-15 22:22:10.885,FUN_BUX,,,,
191,2b22bbd3-a9ee-4c71-8978-fd86d407d0ca,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-25 22:48:52.812,FUN_BUX,,,,
192,2b58d7ad-211f-4461-a015-85e7fb99f61b,AT,,,Android,NONE,Rookie Trader,BUX Website,2018-01-10 18:58:55.278,FUN_BUX,,,,
193,2bbc8163-a58b-4a46-90c9-d1aaea65505e,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-02 15:30:04.486,FUN_BUX,,,,
194,2bd5de9f-5765-4d12-beee-2981add95602,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-12 05:57:39.682,FUN_BUX,,,,
195,2c2567b8-184a-49d9-a025-9133fcd1952c,AT,,,Android,NONE,Rookie Trader,Google Universal App Campaigns,2018-01-28 09:29:20.351,FUN_BUX,,,,
196,2c2fb1e1-bdda-47bb-b853-360a4e31609f,AT,,,Android,NONE,Rookie Trader,Instagram Installs,2018-01-18 19:38:45.169,FUN_BUX,,,,
197,2c3b48a1-d69e-4702-ae21-afebe22e3657,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-11 23:37:46.835,FUN_BUX,,,,
198,2ccbf6e2-4dc6-46e8-aa15-b3fde8ab9948,AT,MALE,AT,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-04 20:26:53.303,FUN_BUX,,,,
199,2d210771-e4ba-4d43-8359-905444b5aaad,AT,FEMALE,AT,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-19 16:20:53.869,FUN_BUX,,,,
200,2d41178b-5824-4868-a7e7-daa6396b7650,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-20 10:53:39.501,FUN_BUX,,,,
201,2df1cb53-050f-432b-b960-e7e9db8e34ca,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-09 00:36:30.135,FUN_BUX,,,,
202,2df38a23-a812-4b45-91c4-331c742a8e31,AT,MALE,AT,Android,NONE,Rookie Trader,Organic,2018-01-22 07:31:28.922,FUN_BUX,,,,
203,2e6ceba2-a872-450e-b340-1f13347b0bcd,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-29 01:10:16.343,FUN_BUX,,,,
204,2ec5322f-a54e-49f8-a99a-bdd1ed6c4b98,AT,MALE,DE,Android,NONE,Rookie Trader,Google Universal App Campaigns,2018-01-23 21:35:55.468,FUN_BUX,,,,
205,2f02a691-4e0f-430e-b74c-303fe04f0c0f,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-11 14:09:11.445,FUN_BUX,,,,
206,2f96d8bc-3642-461b-b057-28d3091c224f,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-31 17:34:04.727,FUN_BUX,,,,
207,2fbd461e-a7a8-4c91-a775-8a6dfe48a98c,AT,MALE,ME,Android,NONE,Rookie Trader,Facebook Installs,2018-01-13 13:28:07.259,FUN_BUX,,,,
208,2fd2373b-79ef-4be7-98f7-f5146953bd60,AT,MALE,AT,Android,NONE,Rookie Trader,Viral Invites,2018-01-10 18:37:41.224,FUN_BUX,,,,
209,2ff091ab-7147-4dfe-bdab-4616e0f8ba0e,AT,,,Android,NONE,Rookie Trader,BUX Website,2018-01-24 16:41:40.518,FUN_BUX,,,,
210,3008586b-75de-4e83-b03f-51ee363fc1af,AT,MALE,AT,Android,NONE,Rookie Trader,Facebook Installs,2018-01-10 14:15:39.953,FUN_BUX,,,,
211,30423b7e-c709-4a36-9bd7-8d59b247ffa4,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-08 20:26:55.570,FUN_BUX,,,,
212,30b29f14-8f1e-4e68-b222-06eb72389b00,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-28 09:41:57.198,FUN_BUX,,,,
213,313076f0-1480-42c3-8338-7a4c71c9472e,AT,MALE,AT,Android,NONE,Rookie Trader,Organic,2018-01-31 16:16:49.015,FUN_BUX,,,,
214,316d6073-147a-4ddb-a90c-af6fec0ab2ca,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2018-01-07 00:23:44.353,FUN_BUX,,,,
215,31b62671-96c9-4917-b214-4e4e55cd1967,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-24 21:36:29.438,FUN_BUX,,,,
216,31ddb97e-5c5b-4861-963a-7a0d1fb331b4,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-21 17:24:33.936,FUN_BUX,,,,
217,31df069e-ca74-4d99-bc9a-001102d77b05,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-13 12:40:22.680,FUN_BUX,,,,
218,32deebed-d885-4df0-9b0e-befc44a1cb52,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-11 11:39:07.137,FUN_BUX,,,,
219,332c759c-03cd-4239-bbef-12d10407dc37,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-29 20:20:52.535,FUN_BUX,,,,
220,33604055-1b31-4d8b-90a7-bf9377677f44,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-12 18:59:30.622,FUN_BUX,,,,
221,3386d262-0597-4f04-8200-d894b41c1dda,AT,,,Android,SOME,Experienced Trader,Organic,2018-01-31 17:02:45.805,FUN_BUX,,,,
222,33a668f0-8f5c-4364-bd19-5c108093e702,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-08 21:42:17.360,FUN_BUX,,,,
223,34411fbc-8d3b-4507-8fc3-228e5cc73c27,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-01 18:05:07.941,FUN_BUX,,,,
224,345810d0-65e4-4472-85c9-31c257e943ba,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-14 13:29:06.078,FUN_BUX,,,,
225,34b70cf1-841a-4c1e-80af-a67516e322be,AT,,,Android,NONE,Rookie Trader,Google Adwords Search,2018-01-17 20:56:32.353,FUN_BUX,,,,
226,34f46575-1a6f-49c0-b8f5-b67d12cd1c97,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-14 09:36:06.389,FUN_BUX,,,,
227,3598f233-86c9-4e50-a314-de825d149bad,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-08 20:41:49.720,FUN_BUX,,,,
228,362b38f5-33b8-4778-86a0-ebe920ed7a47,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-25 10:39:16.435,FUN_BUX,,,,
229,362dc33e-c065-41d2-af7a-b9c75dd2d362,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-23 07:34:16.869,FUN_BUX,,,,
230,37354c2b-64a8-44f6-bc74-35b0345e6399,AT,,,Android,NONE,Rookie Trader,Viral Invites,2018-01-11 10:38:33.324,FUN_BUX,,,,
231,37bbef82-1d06-44ae-9e11-e28a79ce6802,AT,,,Android,SOME,Experienced Trader,Organic,2018-01-03 20:45:20.022,FUN_BUX,,,,
232,381ece35-5d5d-4584-b46e-573ecae0ecb4,AT,,,Android,NONE,Rookie Trader,Iconpeak,2018-01-02 19:04:28.024,FUN_BUX,,,,
233,38a37e7d-e496-4e3e-97d8-c587faea2cf8,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-22 19:02:41.789,FUN_BUX,,,,
234,38cbb374-a3d4-4481-a241-49207aea00d4,AT,MALE,AT,Android,NONE,Rookie Trader,Results Media,2018-01-17 16:43:25.143,FUN_BUX,,,,
235,38df5ffa-e397-42b8-82ea-a35c2edcf186,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-03 17:12:49.463,FUN_BUX,,,,
236,38e790ab-bc2b-45cd-aaf5-2708bebe9ae4,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-07 15:59:48.334,FUN_BUX,,,,
237,390a197c-6750-413b-814f-ed96a59474d0,AT,,,Android,SOME,Experienced Trader,Organic,2018-01-19 21:00:05.733,FUN_BUX,,,,
238,390b2d4d-67eb-409c-9822-1d4222f6dd6a,AT,,,Android,NONE,Rookie Trader,Google Universal App Campaigns,2018-01-28 14:58:35.566,FUN_BUX,,,,
239,39382f72-2a73-4830-8b49-463516981d7c,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-07 14:02:48.382,FUN_BUX,,,,
240,39439e06-5927-43de-9fce-84aeec8db516,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-03 01:06:40.506,FUN_BUX,,,,
241,39985a5b-89dc-4a02-b971-2d44fb49c35d,AT,MALE,AT,Android,NONE,Rookie Trader,Instagram Installs,2018-01-11 14:57:52.947,FUN_BUX,,,,
242,39fb3b65-95e1-49db-8fb7-dd7290f63e97,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-15 00:11:40.813,FUN_BUX,,,,
243,3a471cec-9047-4997-a42a-eb328897ff90,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-28 20:08:54.733,FUN_BUX,,,,
244,3a756db1-c166-4c17-9b09-850ef13be2e4,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-24 07:39:33.108,FUN_BUX,,,,
245,3ab3182c-dd53-464e-8a7c-ab6913dc44dd,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-05 15:06:06.411,FUN_BUX,,,,
246,3b198758-0e75-4ba2-8df8-0919d08dafb1,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-19 19:46:38.165,FUN_BUX,,,,
247,3b719740-19e3-4549-9db2-c215cc32ae21,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-05 20:37:03.742,FUN_BUX,,,,
248,3b924399-fe9f-408d-97e4-48b231b5c96b,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-07 09:47:49.931,FUN_BUX,,,,
249,3bcceb5d-cf14-4d53-8216-338f037ef0b6,AT,,,Android,NONE,Rookie Trader,Google Adwords Search,2018-01-10 15:55:08.352,FUN_BUX,,,,
250,3bebbc3d-9dac-4f70-a715-3b9229ae72be,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-14 00:50:34.477,FUN_BUX,,,,
251,3c615798-055b-44c6-a4ef-a11536ec725b,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-31 18:35:00.705,FUN_BUX,,,,
252,3c87140d-c020-4b60-9de5-d0f8398b538b,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-05 08:07:26.433,FUN_BUX,,,,
253,3c9c3f54-2faf-4d6f-a949-1157e230e8de,AT,MALE,AT,Android,NONE,Rookie Trader,Facebook Installs,2018-01-11 05:41:27.445,FUN_BUX,,,,
254,3cd88a62-d716-4aa7-9864-a114710daf81,AT,MALE,AT,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-03 13:21:54.734,FUN_BUX,,,,
255,3cdd2138-cac8-49c2-821a-436667e48958,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-11 19:46:45.071,FUN_BUX,,,,
256,3cfba2d0-91cf-4fd5-90a4-926a6a4bd536,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-02 08:12:16.573,FUN_BUX,,,,
257,3d401560-4174-44ae-8422-5a7a1d17f46a,AT,MALE,AT,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-14 18:52:01.307,FUN_BUX,,,,
258,3d56cf4f-48e1-4a17-aec5-b0848c12fdff,AT,MALE,AT,Android,NONE,Rookie Trader,Facebook Installs,2018-01-10 13:05:38.955,FUN_BUX,2018-01-10 15:16:38.000,50.0000000,50.0000000,1.0
259,3d9fa14b-976c-4649-8bb3-761108d55856,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-05 22:41:13.273,FUN_BUX,,,,
260,3df2e45b-7a05-4b54-ab4c-dd5e9d548ed6,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-28 09:18:25.386,FUN_BUX,,,,
261,3efbdf0b-4891-491a-920b-2a1d68d07986,AT,MALE,AT,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-03 19:51:22.056,SERIOUS_BUX,2018-01-04 18:18:49.000,200.0000000,550.0000000,4.0
262,3f771a92-c079-4288-b77a-6802418fb090,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-02 23:26:35.842,FUN_BUX,,,,
263,3fa7e688-7d7d-4a89-826f-59d933ce5718,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-16 16:09:42.932,FUN_BUX,,,,
264,3fe2ae1e-1d01-4aff-857b-0c43a0bd06e0,AT,MALE,AT,Android,NONE,Rookie Trader,Organic,2018-01-12 18:41:05.877,FUN_BUX,,,,
265,400d9257-30b2-44b1-91bd-b7e25d48549b,AT,,,Android,NONE,Rookie Trader,Viral Invites,2018-01-22 21:01:23.562,FUN_BUX,,,,
266,4012d794-e563-4ee5-bb23-33f6b3e3ab3c,AT,MALE,AT,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-08 06:14:06.456,FUN_BUX,,,,
267,4013832f-acdf-4fdb-9118-df7a435bca77,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-28 17:47:50.138,FUN_BUX,,,,
268,4062740e-77dc-4927-a9da-a7bcc0e4f58b,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-18 14:47:54.629,FUN_BUX,,,,
269,410ac8bf-6eef-4b2a-bb00-9d624738cefa,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-30 19:45:54.578,FUN_BUX,,,,
270,411efe4a-8fcb-4a06-99af-24650381b466,AT,,,Android,SOME,Experienced Trader,Organic,2018-01-31 19:58:40.838,FUN_BUX,,,,
271,412bf876-fcf7-4c33-ad11-a44c97be0352,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2018-01-07 13:32:45.966,FUN_BUX,,,,
272,414d53a2-bdc5-4d39-9004-f73e7a54a4f5,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-22 20:47:34.703,FUN_BUX,,,,
273,415dbfd6-84b9-4c30-a80f-ff7801b2c850,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-01 15:31:41.682,FUN_BUX,,,,
274,41a88cf2-db20-4577-bb76-2659381685f4,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-12 20:04:27.743,FUN_BUX,,,,
275,42113248-c074-40ca-87c0-d64558646512,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-01 20:56:41.835,FUN_BUX,,,,
276,4259e46c-6dc8-4754-8606-6ceeb7b773e1,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-21 13:20:33.953,FUN_BUX,,,,
277,4273c4be-a623-4c66-bdca-0219193c2754,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-18 16:55:23.237,FUN_BUX,,,,
278,436fef9e-d420-4a12-8416-3c3848ee74f8,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-09 10:46:30.552,FUN_BUX,,,,
279,43caba5f-f59c-40fd-bba3-7425abcc2ad1,AT,MALE,AT,Android,NONE,Rookie Trader,BUX Website,2018-01-11 17:05:06.982,FUN_BUX,,,,
280,43d1629e-efbc-4bc7-bc46-5865d1da42e4,AT,,,Android,NONE,Rookie Trader,Twitter Installs,2018-01-09 14:26:09.552,FUN_BUX,,,,
281,441c44ae-15b6-4167-b43d-2ec08afb1c1d,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-23 19:22:47.326,FUN_BUX,,,,
282,442f84c2-2dd8-43b2-b55b-6d30d90cc2fb,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-11 22:10:57.458,FUN_BUX,,,,
283,4454ab5d-eb4f-4eca-a842-331ec3921244,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-03 21:38:15.999,FUN_BUX,,,,
284,44a25c43-9a40-4ea3-9d7e-7e34a785cc99,AT,,,Android,SOME,Experienced Trader,Organic,2018-01-21 12:36:36.314,FUN_BUX,,,,
285,44d7fcb0-d22d-4ce6-9cb3-f55b3529e87c,AT,MALE,AT,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-09 03:22:44.614,FUN_BUX,,,,
286,44e781fd-0f44-47da-824c-78ac7be599de,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-18 10:35:52.540,FUN_BUX,,,,
287,44f76920-fc67-4d98-97f7-0620332aa059,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-03 19:14:06.113,FUN_BUX,,,,
288,454e4a4b-4ba7-4c9e-9e89-ff0a29a6124a,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-25 19:05:44.263,FUN_BUX,,,,
289,458f9fa3-c985-40a7-b90f-760167ecd318,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-28 16:21:29.373,FUN_BUX,,,,
290,458ff03d-957d-4b6c-80a0-0c289548387e,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-31 08:26:38.613,FUN_BUX,,,,
291,45e386bc-e2f7-4d7a-8981-346d24aefce3,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-20 20:16:56.493,FUN_BUX,,,,
292,45ef792b-a27f-466f-8ca6-01ba412447b1,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2018-01-24 06:48:24.085,FUN_BUX,,,,
293,46b74c0c-1dd7-4ddf-b082-839dbc2b72ce,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-16 18:38:18.134,FUN_BUX,,,,
294,46bbf3d2-61a8-4e3c-a8e3-2533d3f54504,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2018-01-27 19:10:07.325,FUN_BUX,,,,
295,46f894b0-d783-4a50-acc1-0874e4ae35fe,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-13 08:56:03.031,FUN_BUX,,,,
296,473a62e2-80b1-491a-82a8-6e2518b1ed6b,AT,MALE,AT,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-27 14:44:10.492,FUN_BUX,,,,
297,4768bf98-80c1-4485-8dfa-2cd422b219a4,AT,,,Android,NONE,Rookie Trader,Viral Invites,2018-01-18 10:43:59.250,FUN_BUX,,,,
298,476d5c4b-d85d-4a2e-9988-3bfcf2aeb1d3,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-19 17:40:08.908,FUN_BUX,,,,
299,47eb08de-f08a-499b-bccf-377bdeacf924,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-23 08:28:00.051,FUN_BUX,,,,
300,47f933b3-8774-43e6-b326-b21bc853703a,AT,,,Android,NONE,Rookie Trader,Viral Invites,2018-01-19 20:12:58.922,FUN_BUX,,,,
301,493a8187-cc34-4920-95ee-478cd05e2f79,AT,MALE,AT,Android,NONE,Rookie Trader,Organic,2018-01-17 09:56:40.552,FUN_BUX,,,,
302,493d331a-70e0-4fdd-89b8-7b676c6fd54b,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-15 17:40:08.330,FUN_BUX,,,,
303,4989df98-186b-4b39-80ec-280474d4df24,AT,,,Android,SOME,Experienced Trader,Viral Invites,2018-01-31 21:30:02.025,FUN_BUX,,,,
304,4998cdec-f3c4-457b-b121-e1b8e2dbe59e,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-17 18:23:47.200,FUN_BUX,,,,
305,49c55766-ea9f-4342-b22b-64d045e1afea,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-26 09:46:38.213,FUN_BUX,,,,
306,4a25b235-41a2-41dd-8f8f-ce984b3c7c9c,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-13 18:29:50.864,FUN_BUX,,,,
307,4a98a325-449b-4475-b171-ab00c4296008,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-26 04:21:58.312,FUN_BUX,,,,
308,4aacd396-816b-4a7c-8ac1-2f220cdd5731,AT,,,Android,NONE,Rookie Trader,Viral Invites,2018-01-28 11:27:21.845,FUN_BUX,,,,
309,4bdd3d6e-f929-49e6-8ec6-796206c06ea8,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-21 22:14:52.864,FUN_BUX,,,,
310,4bfcf352-5089-45dd-9a25-eb428bc9ebef,AT,,,Android,SOME,Experienced Trader,Organic,2018-01-30 17:40:39.652,FUN_BUX,,,,
311,4c0799fb-a1ef-440a-827c-417720478b76,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-27 17:42:35.933,FUN_BUX,,,,
312,4c233630-f94f-457a-be7c-d02f27bc4244,AT,,,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-10 12:45:15.080,FUN_BUX,,,,
313,4c2653a5-0283-4ce4-8cae-6df1d0792971,AT,,,Android,SOME,Experienced Trader,BUX Website,2018-01-04 04:23:55.058,FUN_BUX,,,,
314,4cb222c5-3697-4c36-92db-faa8bac1df04,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-14 11:10:25.561,FUN_BUX,,,,
315,4cb24aa9-a765-4e6a-b553-b3ae7561f957,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-11 14:24:50.779,FUN_BUX,,,,
316,4cfe9a00-268e-4574-9e73-43382bde183d,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-08 12:40:52.221,FUN_BUX,,,,
317,4d102042-f41d-46f6-9350-b6d1072d8ce2,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-07 08:56:55.737,FUN_BUX,,,,
318,4d43c51f-61b6-4119-ab0d-af2b32041afb,AT,,,Android,SOME,Experienced Trader,Organic,2018-01-05 13:00:49.040,FUN_BUX,,,,
319,4d532c4f-a949-43e8-94f9-8782bbf1c758,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2018-01-19 10:42:21.761,FUN_BUX,,,,
320,4dd019db-cfe2-49b7-8414-06a344297972,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2018-01-24 20:51:19.031,FUN_BUX,,,,
321,4e265052-3710-431c-a269-f14f709e3a7d,AT,,,Android,NONE,Rookie Trader,Organic,2018-01-10 14:57:12.634,FUN_BUX,,,,
322,4e7cef07-ed62-4f5e-8863-1d35c99ca813,AT,,,Android,SOME,Experienced Trader,Adwords UAC Installs,2018-01-20 18:45:11.099,FUN_BUX,,,,
323,4e8390d0-f7e7-4b05-8dda-ddf690b109f2,AT,MALE,AT,Android,NONE,Rookie Trader,Adwords UAC Installs,2018-01-12 13:51:07.403,FUN_BUX,,,,
